customer_id,name,email,phone,gender,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
1631-BBBB1887,Diana Brown,diana.brown@example.com,+1-555-953-1247,Female,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,118.87,6415.0,0
9553-DDDD1888,Charlie Hall,charlie.hall@example.com,+1-555-231-7492,Male,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,20.51,1398.3,0
3074-AAAA1889,Charlie Doe,charlie.doe@example.com,+1-555-541-3463,Male,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer,89.36,536.99,1
5400-CCCC1890,Fiona Hall,fiona.hall@example.com,+1-555-418-4737,Female,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,76.13,4435.43,0
9960-BBBB1891,John Doe,john.doe@example.com,+1-555-761-7473,Female,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.45,4483.73,0
9396-CCCC1892,Ethan Wilson,ethan.wilson@example.com,+1-555-231-8311,Male,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.33,1362.21,0
6110-BBBB1893,Jane Smith,jane.smith@example.com,+1-555-346-4134,Male,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.99,2056.87,0
1661-CCCC1894,Hannah Smith,hannah.smith@example.com,+1-555-781-5000,Male,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,98.64,5744.27,0
7363-DDDD1895,John Miller,john.miller@example.com,+1-555-913-8670,Male,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,79.69,170.63,1
1257-CCCC1896,Hannah Thomas,hannah.thomas@example.com,+1-555-335-5896,Female,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,68.04,1484.72,0
1239-CCCC1897,Ethan Doe,ethan.doe@example.com,+1-555-222-3317,Male,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card,102.88,3789.64,0
4300-BBBB1898,Diana Brown,diana.brown@example.com,+1-555-107-7873,Female,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,109.09,2195.6,0
8323-BBBB1899,George Hall,george.hall@example.com,+1-555-441-9877,Female,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.54,2184.45,1
5290-BBBB1900,Fiona Davis,fiona.davis@example.com,+1-555-737-8482,Female,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.04,1808.15,0
6647-AAAA1901,Jane Hall,jane.hall@example.com,+1-555-927-7891,Male,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.7,5826.69,0
8931-CCCC1902,Charlie Doe,charlie.doe@example.com,+1-555-960-3163,Male,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,88.56,88.56,0
7683-DDDD1903,Alice Davis,alice.davis@example.com,+1-555-890-4460,Male,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,104.51,300.45,0
7771-AAAA1904,Charlie Brown,charlie.brown@example.com,+1-555-184-8799,Male,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.5,5068.29,1
8608-AAAA1905,Charlie Davis,charlie.davis@example.com,+1-555-995-1554,Female,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.06,1977.54,0
6642-AAAA1906,Hannah Wilson,hannah.wilson@example.com,+1-555-235-8925,Male,Yes,No,64,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,89.32,5731.5,1
4884-AAAA1907,Diana Doe,diana.doe@example.com,+1-555-317-5008,Male,Yes,No,45,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,94.03,4222.92,0
3741-BBBB1908,Hannah Taylor,hannah.taylor@example.com,+1-555-605-2816,Female,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,91.04,2351.7,1
4532-AAAA1909,Hannah White,hannah.white@example.com,+1-555-471-1188,Male,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,92.54,5966.34,0
1650-AAAA1910,George White,george.white@example.com,+1-555-516-2220,Female,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.76,1932.95,0
3158-DDDD1911,Alice White,alice.white@example.com,+1-555-649-7667,Female,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.9,943.3,0
8462-BBBB1912,George Taylor,george.taylor@example.com,+1-555-735-3907,Female,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.88,2473.59,1
9129-CCCC1913,Diana Wilson,diana.wilson@example.com,+1-555-663-2715,Female,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.43,1915.83,0
9704-DDDD1914,Hannah Clark,hannah.clark@example.com,+1-555-401-8809,Female,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.17,494.96,1
1118-AAAA1915,Hannah Miller,hannah.miller@example.com,+1-555-532-7110,Female,No,No,59,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,79.36,4664.38,0
1259-CCCC1916,Charlie Smith,charlie.smith@example.com,+1-555-711-1283,Female,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,95.77,5170.56,0
2198-BBBB1917,Bob Davis,bob.davis@example.com,+1-555-722-2611,Female,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,93.51,1467.5,1
7277-BBBB1918,Fiona Thomas,fiona.thomas@example.com,+1-555-816-9873,Male,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,81.67,1233.93,0
3432-CCCC1919,Diana Johnson,diana.johnson@example.com,+1-555-467-8164,Male,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.79,386.97,0
8229-DDDD1920,Julia Davis,julia.davis@example.com,+1-555-256-8630,Male,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,107.92,7024.66,1
3948-BBBB1921,Ethan Hall,ethan.hall@example.com,+1-555-971-5256,Male,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.67,6255.44,1
6936-CCCC1922,George Johnson,george.johnson@example.com,+1-555-273-2522,Female,No,No,43,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,62.52,2658.01,1
7658-DDDD1923,Ian Miller,ian.miller@example.com,+1-555-649-3073,Male,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,85.81,5921.69,0
9636-CCCC1924,John Thomas,john.thomas@example.com,+1-555-865-4370,Female,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,91.93,1176.03,1
4539-AAAA1925,Fiona Doe,fiona.doe@example.com,+1-555-536-7902,Male,No,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,124.91,1226.06,0
3708-DDDD1926,Charlie Miller,charlie.miller@example.com,+1-555-110-8405,Male,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,109.67,4468.18,0
4044-DDDD1927,Bob White,bob.white@example.com,+1-555-718-2433,Male,Yes,No,50,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,85.5,4324.57,0
8790-CCCC1928,Alice Doe,alice.doe@example.com,+1-555-433-4384,Female,Yes,No,71,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,79.3,5648.53,0
2630-AAAA1929,Alice Taylor,alice.taylor@example.com,+1-555-100-1522,Male,No,Yes,59,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,66.07,3930.58,0
5027-CCCC1930,John Clark,john.clark@example.com,+1-555-769-5183,Female,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.66,3932.8,1
4116-BBBB1931,Julia Brown,julia.brown@example.com,+1-555-341-1597,Female,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,100.77,285.75,1
1263-AAAA1932,John White,john.white@example.com,+1-555-721-8495,Male,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.99,559.37,0
6575-BBBB1933,Alice Doe,alice.doe@example.com,+1-555-210-3336,Male,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,105.07,5195.28,0
5199-CCCC1934,Charlie Smith,charlie.smith@example.com,+1-555-516-7217,Male,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,91.04,2377.53,0
9412-BBBB1935,Hannah Wilson,hannah.wilson@example.com,+1-555-933-8683,Female,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,104.09,3432.72,0
1435-BBBB1936,George Smith,george.smith@example.com,+1-555-826-2714,Male,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.02,4758.39,1
7877-CCCC1937,Julia Davis,julia.davis@example.com,+1-555-766-4176,Female,Yes,Yes,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,89.76,201.83,1
1965-CCCC1938,Fiona Wilson,fiona.wilson@example.com,+1-555-481-9394,Female,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.85,2332.03,0
1215-DDDD1939,Hannah Brown,hannah.brown@example.com,+1-555-950-2264,Male,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer,116.52,3726.31,1
5320-AAAA1940,Julia Wilson,julia.wilson@example.com,+1-555-899-7850,Male,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.38,107.97,0
3705-CCCC1941,Jane Miller,jane.miller@example.com,+1-555-471-2554,Female,No,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.88,1384.69,0
9964-CCCC1942,Julia Hall,julia.hall@example.com,+1-555-770-8379,Female,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.04,1596.06,1
5111-BBBB1943,Charlie Taylor,charlie.taylor@example.com,+1-555-152-1671,Female,No,No,32,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,60.1,1915.51,1
7436-DDDD1944,Ian Davis,ian.davis@example.com,+1-555-108-9882,Male,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.31,3310.11,1
9122-AAAA1945,John Davis,john.davis@example.com,+1-555-182-4568,Female,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,15.53,15.53,1
9249-AAAA1946,Bob Clark,bob.clark@example.com,+1-555-529-2451,Male,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.34,4579.95,0
5946-DDDD1947,Diana Miller,diana.miller@example.com,+1-555-293-6237,Female,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,72.84,4098.11,0
5743-DDDD1948,John Davis,john.davis@example.com,+1-555-934-8038,Female,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.72,3379.21,0
6450-AAAA1949,Bob Thomas,bob.thomas@example.com,+1-555-859-8138,Male,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,111.59,3342.97,0
4815-AAAA1950,George Wilson,george.wilson@example.com,+1-555-177-2079,Female,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.66,5966.54,0
8629-BBBB1951,Ian Brown,ian.brown@example.com,+1-555-917-1534,Male,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,58.66,2106.54,0
7392-CCCC1952,Julia Smith,julia.smith@example.com,+1-555-773-8761,Male,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,89.02,4908.61,1
9924-AAAA1953,George Clark,george.clark@example.com,+1-555-670-5673,Female,Yes,Yes,58,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.4,3548.72,0
4576-BBBB1954,Diana Miller,diana.miller@example.com,+1-555-505-3162,Male,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,33.89,2190.34,0
7848-CCCC1955,John Taylor,john.taylor@example.com,+1-555-902-4998,Male,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,102.09,7049.63,1
7915-DDDD1956,Bob Hall,bob.hall@example.com,+1-555-573-8501,Female,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,102.91,5258.79,0
5937-DDDD1957,John Wilson,john.wilson@example.com,+1-555-720-8476,Male,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,84.15,1855.32,1
5058-DDDD1958,Bob Johnson,bob.johnson@example.com,+1-555-430-6663,Male,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.25,1499.73,1
3156-BBBB1959,Jane Davis,jane.davis@example.com,+1-555-824-2527,Male,No,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,109.85,3944.91,1
9134-BBBB1960,Charlie Clark,charlie.clark@example.com,+1-555-187-8051,Female,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,39.78,2705.45,0
5437-CCCC1961,George Taylor,george.taylor@example.com,+1-555-673-7146,Male,No,No,36,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,2466.93,0
4920-AAAA1962,Hannah Thomas,hannah.thomas@example.com,+1-555-873-8550,Female,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,98.29,5142.08,1
2127-BBBB1963,John Clark,john.clark@example.com,+1-555-723-1523,Female,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,91.94,4876.04,0
5067-CCCC1964,Charlie Taylor,charlie.taylor@example.com,+1-555-664-3216,Male,No,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,4264.58,0
4486-AAAA1965,Fiona Miller,fiona.miller@example.com,+1-555-660-7336,Male,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,98.91,4081.08,1
5727-BBBB1966,Ian Taylor,ian.taylor@example.com,+1-555-951-6479,Male,Yes,No,18,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.61,1308.68,1
6509-BBBB1967,Fiona Smith,fiona.smith@example.com,+1-555-194-8710,Female,No,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,85.12,1865.36,1
4454-DDDD1968,Charlie Johnson,charlie.johnson@example.com,+1-555-255-4595,Male,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,108.94,7168.0,1
8274-DDDD1969,Charlie Johnson,charlie.johnson@example.com,+1-555-371-6856,Male,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,91.01,1897.82,1
3587-BBBB1970,Bob Hall,bob.hall@example.com,+1-555-262-6001,Male,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,95.05,4150.92,1
3242-BBBB1971,George Doe,george.doe@example.com,+1-555-837-3818,Male,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,110.93,5195.24,1
5867-DDDD1972,Hannah Thomas,hannah.thomas@example.com,+1-555-898-6342,Male,Yes,Yes,39,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,67.48,2611.02,1
7832-DDDD1973,John Thomas,john.thomas@example.com,+1-555-215-4076,Female,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,95.12,2776.11,0
7015-BBBB1974,Bob Davis,bob.davis@example.com,+1-555-872-9718,Female,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,32.19,1705.85,0
2406-CCCC1975,Charlie White,charlie.white@example.com,+1-555-548-8434,Male,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.84,1877.8,1
4420-AAAA1976,Hannah Johnson,hannah.johnson@example.com,+1-555-829-7697,Male,Yes,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,92.55,5546.56,0
9182-AAAA1977,George Smith,george.smith@example.com,+1-555-165-8996,Male,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.32,3105.86,1
8488-DDDD1978,Jane White,jane.white@example.com,+1-555-927-9077,Male,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,119.6,5841.12,1
6097-AAAA1979,George Clark,george.clark@example.com,+1-555-219-5484,Female,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,100.11,215.78,1
2393-DDDD1980,Charlie Clark,charlie.clark@example.com,+1-555-386-3847,Male,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.45,4216.23,1
2089-BBBB1981,Julia Brown,julia.brown@example.com,+1-555-924-2790,Female,Yes,No,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.0,1090.52,1
6535-CCCC1982,George Thomas,george.thomas@example.com,+1-555-517-4017,Female,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,29.29,1750.0,0
5539-AAAA1983,Hannah Doe,hannah.doe@example.com,+1-555-450-6457,Male,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,121.77,7060.22,1
4315-AAAA1984,Alice Davis,alice.davis@example.com,+1-555-360-3250,Female,No,No,58,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card,62.29,3608.86,0
2393-AAAA1985,John Doe,john.doe@example.com,+1-555-984-7583,Female,No,No,51,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,91.83,4663.26,1
1720-CCCC1986,Charlie Wilson,charlie.wilson@example.com,+1-555-265-7522,Female,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,88.46,159.5,1
4597-DDDD1987,Hannah White,hannah.white@example.com,+1-555-537-9239,Female,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,97.27,3956.15,1
8758-AAAA1988,Alice Hall,alice.hall@example.com,+1-555-328-6847,Male,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,95.05,1510.33,0
4880-DDDD1989,Bob Clark,bob.clark@example.com,+1-555-916-6394,Male,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.1,105.52,1
5864-DDDD1990,John Thomas,john.thomas@example.com,+1-555-212-2892,Female,No,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,93.5,1123.58,1
7673-BBBB1991,John Smith,john.smith@example.com,+1-555-997-2738,Male,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,15.0,436.8,0
7243-AAAA1992,Bob White,bob.white@example.com,+1-555-644-5106,Male,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,101.1,666.64,0
9586-DDDD1993,Fiona Brown,fiona.brown@example.com,+1-555-126-3503,Male,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,129.82,1821.41,1
7245-CCCC1994,Fiona Wilson,fiona.wilson@example.com,+1-555-130-7746,Male,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,23.5,275.62,0
5877-DDDD1995,Diana Clark,diana.clark@example.com,+1-555-546-4499,Male,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.08,484.68,1
2974-CCCC1996,Julia Doe,julia.doe@example.com,+1-555-780-3561,Female,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,122.58,3897.86,1
5501-AAAA1997,Alice Brown,alice.brown@example.com,+1-555-498-4603,Male,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,25.37,1104.19,0
7162-DDDD1998,Ethan Davis,ethan.davis@example.com,+1-555-486-7761,Male,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,110.87,7607.51,0
